,t_epoch,t,time,t_prev,t_elapsed,turning,t_delta,range_forward,ax,ay,wz,odom_x,odom_y,odom_z,odom_qx,odom_qy,odom_qz,odom_qw,odom_roll,odom_pitch,odom_yaw,odom_vx,odom_vy,odom_vz,odom_wx,odom_wy,odom_wz,scan_ranges,scan_angle_min,scan_angle_max,scan_angle_increment,joints_names,joints_positions,joints_velocities,aruco_poses_poses,imu_qx,imu_qy,imu_qz,imu_qw,imu_roll,imu_pitch,imu_yaw,imu_wx,imu_wy,imu_wz,imu_ax,imu_ay,imu_az,gripper_curr_state,seen_hexes_poses,seen_hexes_marker_ids,seen_robots_poses
11,1763411028.347205,,,,3.528167963027954,,0.23339366912841797,0.9500000000000003,-0.03268499995568441,-1.623668892112109,0.7941927032696097,-0.39888104488174636,-0.023961623544472642,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1200000000000001,-2.0,0.0,0.0,0.0,0.0,0.8000000000000007,"[2.6999999999999984, 2.799999999999998, 2.8999999999999977, 3.049999999999997, 3.2499999999999964, 3.4999999999999956, 3.8499999999999943, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.4499999999999993, 2.25, 2.4499999999999993, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",-3.141592653589793,3.141592653589793,0.08726646259971647,"['left_wheel', 'right_wheel']","[-0.41800000000000004, -0.382]","[0.0, 0.0]",[],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7941927032696097,-0.03268499995568441,-1.623668892112109,0.0,OPEN,"[Pose(x=2.623922731167318, y=1.722231233585421, z=0.0, qx=0.0, qy=0.0, qz=0.0, qw=1.0, roll=0.0, pitch=0.0, yaw=0.0)]",[48],[]
12,1763411028.5898237,,,,3.770786762237549,,0.24261879920959473,1.0500000000000003,-0.011675982792690283,-1.6078502666956156,0.7596543679267589,-0.49760377321930904,-0.03989344420589726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16000000000000014,-2.0,0.0,0.0,0.0,0.0,0.8000000000000007,"[2.6999999999999984, 2.799999999999998, 2.8999999999999977, 3.049999999999997, 3.2499999999999964, 3.4999999999999956, 3.8499999999999943, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.4499999999999993, 2.25, 2.4499999999999993, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",-3.141592653589793,3.141592653589793,0.08726646259971647,"['left_wheel', 'right_wheel']","[-0.524, -0.476]","[0.0, 0.0]",[],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7596543679267589,-0.011675982792690283,-1.6078502666956156,0.0,OPEN,"[Pose(x=2.790694753199055, y=1.6159247093168643, z=0.0, qx=0.0, qy=0.0, qz=0.0, qw=1.0, roll=0.0, pitch=0.0, yaw=0.0)]",[48],[]
13,1763411028.8291142,,,,4.010077238082886,,0.23929047584533691,1.1500000000000004,-0.02513865965456715,-1.6097350868593492,0.8034495558115218,-0.5956104310034332,-0.0597603772854034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.8,"[2.6999999999999984, 2.799999999999998, 2.8999999999999977, 3.049999999999997, 3.2499999999999964, 3.4999999999999956, 3.8499999999999943, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.4499999999999993, 2.25, 2.4499999999999993, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",-3.141592653589793,3.141592653589793,0.08726646259971647,"['left_wheel', 'right_wheel']","[-0.63, -0.57]","[0.0, 0.0]",[],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8034495558115218,-0.02513865965456715,-1.6097350868593492,0.0,OPEN,"[Pose(x=2.953082248276039, y=1.5030341168069572, z=0.0, qx=0.0, qy=0.0, qz=0.0, qw=1.0, roll=0.0, pitch=0.0, yaw=0.0)]",[48],[]
14,1763411029.0839205,,,,4.264883518218994,,0.2548062801361084,1.1500000000000004,39.97852321206397,-1.6207443715174297,0.8162660087380842,-0.5956104310034332,-0.0597603772854034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24000000000000019,2.0,0.0,0.0,0.0,0.0,0.8000000000000007,"[2.6999999999999984, 2.799999999999998, 2.8999999999999977, 3.049999999999997, 3.2499999999999964, 3.4999999999999956, 3.8499999999999943, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.4499999999999993, 2.25, 2.4499999999999993, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",-3.141592653589793,3.141592653589793,0.08726646259971647,"['left_wheel', 'right_wheel']","[-0.636, -0.564]","[0.0, 0.0]",[],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8162660087380842,39.97852321206397,-1.6207443715174297,0.0,OPEN,"[Pose(x=3.010825431046965, y=1.383740056921673, z=0.0, qx=0.0, qy=0.0, qz=0.0, qw=1.0, roll=0.0, pitch=0.0, yaw=0.0)]",[48],[]
15,1763411029.3236,,,,4.504563093185425,,0.23967957496643066,4.0,39.98242666504859,0.005449728361988665,0.7653049983633073,-0.49950488717235614,-0.032124812428992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28000000000000025,2.0,0.0,0.0,0.0,0.0,0.8000000000000007,"[2.6999999999999984, 2.799999999999998, 2.8999999999999977, 3.049999999999997, 3.2499999999999964, 3.4999999999999956, 3.8499999999999943, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.4499999999999993, 2.25, 2.4499999999999993, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",-3.141592653589793,3.141592653589793,0.08726646259971647,"['left_wheel', 'right_wheel']","[-0.542, -0.45799999999999996]","[0.0, 0.0]",[],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7653049983633073,39.98242666504859,0.005449728361988665,0.0,OPEN,"[Pose(x=2.963751935403385, y=1.2622323081274491, z=0.0, qx=0.0, qy=0.0, qz=0.0, qw=1.0, roll=0.0, pitch=0.0, yaw=0.0)]",[48],[]
16,1763411029.5536358,,,,4.734598875045776,,0.23003578186035156,4.0,0.019191090982950562,1.6135251511563353,0.7846788024186363,-0.40458134536411205,-0.0006681563673801919,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,"[2.6999999999999984, 2.799999999999998, 2.8999999999999977, 3.049999999999997, 3.2499999999999964, 3.4999999999999956, 3.8499999999999943, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.4499999999999993, 2.25, 2.4499999999999993, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",-3.141592653589793,3.141592653589793,0.08726646259971647,"['left_wheel', 'right_wheel']","[-0.44800000000000006, -0.352]","[0.0, 0.0]",[],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7846788024186363,0.019191090982950562,1.6135251511563353,0.0,OPEN,"[Pose(x=2.9118570795626173, y=1.1427041903207495, z=0.0, qx=0.0, qy=0.0, qz=0.0, qw=1.0, roll=0.0, pitch=0.0, yaw=0.0)]",[48],[]
17,1763411029.7682412,,,,4.949204206466675,,0.21460533142089844,4.0,-40.01991470626807,-0.006676403635298165,0.024009273371521835,-0.40458134536411205,-0.0006681563673801919,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,"[2.6999999999999984, 2.799999999999998, 2.8999999999999977, 3.049999999999997, 3.2499999999999964, 3.4999999999999956, 3.8499999999999943, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.4499999999999993, 2.25, 2.4499999999999993, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",-3.141592653589793,3.141592653589793,0.08726646259971647,"['left_wheel', 'right_wheel']","[-0.44800000000000006, -0.352]","[0.0, 0.0]",[],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.024009273371521835,-40.01991470626807,-0.006676403635298165,0.0,OPEN,"[Pose(x=2.9118570795626173, y=1.1427041903207495, z=0.0, qx=0.0, qy=0.0, qz=0.0, qw=1.0, roll=0.0, pitch=0.0, yaw=0.0)]",[48],[]
18,1763411030.0216174,,,,5.202580451965332,,0.2533762454986572,4.0,0.008515977114015642,-0.04025487736806608,-0.01993127523889647,-0.40458134536411205,-0.0006681563673801919,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,"[2.6999999999999984, 2.799999999999998, 2.8999999999999977, 3.049999999999997, 3.2499999999999964, 3.4999999999999956, 3.8499999999999943, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.4499999999999993, 2.25, 2.4499999999999993, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",-3.141592653589793,3.141592653589793,0.08726646259971647,"['left_wheel', 'right_wheel']","[-0.44800000000000006, -0.352]","[0.0, 0.0]",[],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.01993127523889647,0.008515977114015642,-0.04025487736806608,0.0,OPEN,"[Pose(x=2.9118570795626173, y=1.1427041903207495, z=0.0, qx=0.0, qy=0.0, qz=0.0, qw=1.0, roll=0.0, pitch=0.0, yaw=0.0)]",[48],[]
19,1763411030.2379172,,,,5.418880224227905,,0.21629977226257324,4.0,0.006435428340976827,0.01703719965254188,-0.01841418977857246,-0.40458134536411205,-0.0006681563673801919,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,"[2.6999999999999984, 2.799999999999998, 2.8999999999999977, 3.049999999999997, 3.2499999999999964, 3.4999999999999956, 3.8499999999999943, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.4499999999999993, 2.25, 2.4499999999999993, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",-3.141592653589793,3.141592653589793,0.08726646259971647,"['left_wheel', 'right_wheel']","[-0.44800000000000006, -0.352]","[0.0, 0.0]",[],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.01841418977857246,0.006435428340976827,0.01703719965254188,0.0,OPEN,"[Pose(x=2.9118570795626173, y=1.1427041903207495, z=0.0, qx=0.0, qy=0.0, qz=0.0, qw=1.0, roll=0.0, pitch=0.0, yaw=0.0)]",[48],[]
20,1763411030.4597805,,,,5.6407434940338135,,0.2218632698059082,4.0,0.010366476881478397,0.008618914101305263,-0.0141764427060396,-0.40458134536411205,-0.0006681563673801919,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,"[2.6999999999999984, 2.799999999999998, 2.8999999999999977, 3.049999999999997, 3.2499999999999964, 3.4999999999999956, 3.8499999999999943, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 0.9500000000000003, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.4499999999999993, 2.25, 2.4499999999999993, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",-3.141592653589793,3.141592653589793,0.08726646259971647,"['left_wheel', 'right_wheel']","[-0.44800000000000006, -0.352]","[0.0, 0.0]",[],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0141764427060396,0.010366476881478397,0.008618914101305263,0.0,OPEN,"[Pose(x=2.9118570795626173, y=1.1427041903207495, z=0.0, qx=0.0, qy=0.0, qz=0.0, qw=1.0, roll=0.0, pitch=0.0, yaw=0.0)]",[48],[]
